Brands,Familys,Link_Familys,download_flag
Ssangyong,XLV,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Ssangyong&modelo=XLV,True
GWM,Haval H6,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=GWM&modelo=Haval%20H6,True
GWM,Haval H6 GT,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=GWM&modelo=Haval%20H6%20GT,True
Engesa,4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Engesa&modelo=4,True
Volvo,460,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=460,True
Volvo,850,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=850,True
Volvo,850 SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=850%20SW,True
Volvo,940,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=940,True
Volvo,940 SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=940%20SW,True
Volvo,960,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=960,True
Volvo,C30,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=C30,True
Volvo,C40,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=C40,True
Volvo,C70,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=C70,True
Volvo,C70 Cabriolet,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=C70%20Cabriolet,True
Volvo,S40,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=S40,True
Volvo,S60,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=S60,True
Volvo,S70,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=S70,True
Volvo,S80,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=S80,True
Volvo,S90,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=S90,True
Volvo,V40,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=V40,True
Volvo,V40 SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=V40%20SW,True
Volvo,V50,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=V50,True
Volvo,V60,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=V60,True
Volvo,V70,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=V70,True
Volvo,XC40,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=XC40,True
Volvo,XC60,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=XC60,True
Volvo,XC70,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=XC70,True
Volvo,XC90,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=XC90,True
Mercury,Mystique,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mercury&modelo=Mystique,True
Lotus,Elan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Elan,True
Lotus,Elise,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Elise,True
Lotus,Esprit,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Esprit,True
Lotus,Evora,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Evora,True
Lotus,Exige,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Exige,True
Cross Lander,CL 244,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Cross%20Lander&modelo=CL%20244,True
Alfa Romeo,145,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=145,True
Alfa Romeo,147,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=147,True
Alfa Romeo,155,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=155,True
Alfa Romeo,156,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=156,True
Alfa Romeo,156 Sportwagon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=156%20Sportwagon,True
Alfa Romeo,164,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=164,True
Alfa Romeo,166,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=166,True
Alfa Romeo,2300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=2300,True
Alfa Romeo,Spider,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Alfa%20Romeo&modelo=Spider,True
Saab,9000,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Saab&modelo=9000,True
Hyundai,Accent,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Accent,True
Hyundai,Accent Hatch,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Accent%20Hatch,True
Hyundai,Atos Prime,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Atos%20Prime,True
Hyundai,Azera,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Azera,True
Hyundai,Coupe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Coupe,True
Hyundai,Creta,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Creta,True
Hyundai,Elantra,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Elantra,True
Hyundai,Elantra Wagon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Elantra%20Wagon,True
Hyundai,Equus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Equus,True
Hyundai,Excel,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Excel,True
Hyundai,Excel Hatch,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Excel%20Hatch,True
Hyundai,Galloper,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Galloper,True
Hyundai,Genesis,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Genesis,True
Hyundai,H1 Starex,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=H1%20Starex,True
Hyundai,H100,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=H100,True
Hyundai,HB20,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=HB20,True
Hyundai,HB20S,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=HB20S,True
Hyundai,HB20X,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=HB20X,True
Hyundai,HR,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=HR,True
Hyundai,i30,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=i30,True
Hyundai,i30 CW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=i30%20CW,True
Hyundai,Ioniq,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Ioniq,True
Hyundai,ix35,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=ix35,True
Hyundai,Kona,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Kona,True
Hyundai,Matrix,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Matrix,True
Hyundai,Santa Fe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Santa%20Fe,True
Hyundai,Scoupe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Scoupe,True
Hyundai,Sonata,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Sonata,True
Hyundai,Terracan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Terracan,True
Hyundai,Trajet,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Trajet,True
Hyundai,Tucson,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Tucson,True
Hyundai,Veloster,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Veloster,True
Hyundai,Veracruz,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Hyundai&modelo=Veracruz,True
Smart,ForTwo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Smart&modelo=ForTwo,True
BYD,D1,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=D1,True
BYD,eT3,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=eT3,True
BYD,Han,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=Han,True
BYD,Song Plus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=Song%20Plus,True
BYD,Tan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=Tan,True
BYD,Yuan Plus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=BYD&modelo=Yuan%20Plus,True
Aston Martin,DB11,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=DB11,True
Aston Martin,DB7,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=DB7,True
Aston Martin,DB9,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=DB9,True
Aston Martin,DBS,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=DBS,True
Aston Martin,DBX,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=DBX,True
Aston Martin,Rapide,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=Rapide,True
Aston Martin,Vanquish,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=Vanquish,True
Aston Martin,Vantage,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=Vantage,True
Aston Martin,Virage,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Aston%20Martin&modelo=Virage,True
Tesla,Model 3,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model%203,True
Tesla,Model S,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model%20S,True
Tesla,Model X,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model%20X,True
Tesla,Model Y,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model%20Y,True
